Element,Al,46Ti,48Ti,Fe,Y,Zr,La,Ce,Ho,Hf,Pb,Th,U
Isotopes,27Al,46Ti,48Ti,56Fe,89Y,90Zr,139La,140Ce,165Ho,177Hf+178Hf+179Hf+180Hf,206Pb+207Pb+208Pb,232Th,238U
Sensitivity (TofCts/g),8.93E+15,3.99E+15,5.39E+16,1.17E+17,3.01E+17,1.70E+17,5.47E+17,5.35E+17,2.76E+17,2.67E+17,3.00E+17,2.55E+17,2.83E+17
MedianSignal (TofCts),NaN,1.41E+01,NaN,3.60E+01,NaN,7.99E+01,NaN,NaN,NaN,7.78E+00,NaN,NaN,NaN
Avg Lc (TofCts),8.02,11.97,7.29,18.43,6.2,4.5,5.57,5.52,5.3,3.97,5.46,4.46,4.66
Avg Bkgd (TofCts),0.09,0.963,0.034,4.331,0.04,0.09,0.008,0.006,0.01,0.027,0.026,0,0.003
DynamicAlpha,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,3.20E-05,1.00E-07,1.00E-07,1.00E-07,1.00E-05,1.00E-07,1.00E-07,1.00E-07
Filename,00h03m02s_Zr_ENG 75Kx.h5,,,,,,,,,,,,
spTime (s),120.226,,,,,,,,,,,,
qPlasma (mL/s),0.000063,,,,,,,,,,,,
,,,,,,,,,,,,,
Particle Signals (TofCts),,,,,,,,,,,,,
Comp,Al,46Ti,48Ti,Fe,Y,Zr,La,Ce,Ho,Hf,Pb,Th,U
Zr,0,0,0,0,0,512.951,0,0,0,0,0,0,0
Zr,0,0,0,0,0,198.836,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,183.81,0,0,0,4.639,0,0,0
Zr,0,0,0,0,0,10.281,0,0,0,0,0,0,0
Zr,0,0,0,0,0,37.533,0,0,0,0,0,0,0
Zr,0,0,0,0,0,17.1,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,143.32,0,0,0,4.926,0,0,0
Zr,0,0,0,0,0,133.196,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,204.009,0,0,0,5.627,0,0,0
Zr,0,0,0,0,0,108.966,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,568.258,0,0,0,15.493,0,0,0
Zr,0,0,0,0,0,17.655,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,381.629,0,0,0,14.895,0,0,0
Zr,0,0,0,0,0,56.754,0,0,0,0,0,0,0
Zr,0,0,0,0,0,57.789,0,0,0,0,0,0,0
Zr,0,0,0,0,0,24.955,0,0,0,0,0,0,0
Zr,0,0,0,0,0,28.194,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,297.072,0,0,0,16.286,0,0,0
Zr+Hf,0,0,0,0,0,437.626,0,0,0,16.538,0,0,0
Zr,0,0,0,0,0,16.941,0,0,0,0,0,0,0
Zr,0,0,0,0,0,25.828,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,279.765,0,0,0,5.725,0,0,0
Zr,0,0,0,0,0,48.817,0,0,0,0,0,0,0
Zr,0,0,0,0,0,19.253,0,0,0,0,0,0,0
Zr,0,0,0,0,0,10.67,0,0,0,0,0,0,0
Zr,0,0,0,0,0,67.483,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,127.03,0,0,0,6.844,0,0,0
Zr,0,0,0,0,0,61.363,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,538.937,0,0,0,22.278,0,0,0
Zr,0,0,0,0,0,25.196,0,0,0,0,0,0,0
Zr,0,0,0,0,0,30.31,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,217.45,0,0,0,7.572,0,0,0
Zr+Hf,0,0,0,0,0,320.083,0,0,0,12.286,0,0,0
Zr,0,0,0,0,0,18.521,0,0,0,0,0,0,0
Zr,0,0,0,0,0,94.963,0,0,0,0,0,0,0
Zr,0,0,0,0,0,177.314,0,0,0,0,0,0,0
Zr,0,0,0,0,0,38.95,0,0,0,0,0,0,0
Zr,0,0,0,0,0,17.386,0,0,0,0,0,0,0
Zr,0,0,0,0,0,9.255,0,0,0,0,0,0,0
Zr,0,0,0,0,0,17.035,0,0,0,0,0,0,0
Zr,0,0,0,0,0,11.084,0,0,0,0,0,0,0
Zr,0,0,0,0,0,35.728,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,240,0,0,0,9.494,0,0,0
Zr,0,0,0,0,0,49.318,0,0,0,0,0,0,0
Zr,0,0,0,0,0,21.144,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,502.071,0,0,0,16.861,0,0,0
Zr,0,0,0,0,0,383.261,0,0,0,0,0,0,0
Zr,0,0,0,0,0,120.01,0,0,0,0,0,0,0
Zr,0,0,0,0,0,12.105,0,0,0,0,0,0,0
Zr,0,0,0,0,0,12.702,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,250.944,0,0,0,9.977,0,0,0
Zr,0,0,0,0,0,35.933,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,64.199,0,0,0,4.448,0,0,0
Zr,0,0,0,0,0,11.484,0,0,0,0,0,0,0
Zr,0,0,0,0,0,76.887,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,454.527,0,0,0,14.541,0,0,0
Zr,0,0,0,0,0,106.039,0,0,0,0,0,0,0
Zr,0,0,0,0,0,17.181,0,0,0,0,0,0,0
Zr,0,0,0,0,0,14.606,0,0,0,0,0,0,0
Zr,0,0,0,0,0,6.898,0,0,0,0,0,0,0
Zr,0,0,0,0,0,37.936,0,0,0,0,0,0,0
Zr,0,0,0,0,0,126.617,0,0,0,0,0,0,0
Zr,0,0,0,0,0,164.708,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,260.913,0,0,0,6.03,0,0,0
Zr,0,0,0,0,0,11.932,0,0,0,0,0,0,0
Zr,0,0,0,0,0,130.366,0,0,0,0,0,0,0
Zr,0,0,0,0,0,24.566,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,101.254,0,0,0,6.16,0,0,0
Zr,0,0,0,0,0,24.056,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,203.903,0,0,0,4.903,0,0,0
Zr,0,0,0,0,0,103.432,0,0,0,0,0,0,0
Zr,0,0,0,0,0,76.1,0,0,0,0,0,0,0
Zr,0,0,0,0,0,44.873,0,0,0,0,0,0,0
Zr,0,0,0,0,0,5.957,0,0,0,0,0,0,0
Zr,0,0,0,0,0,26.304,0,0,0,0,0,0,0
Zr,0,0,0,0,0,86.288,0,0,0,0,0,0,0
Zr,0,0,0,0,0,75.832,0,0,0,0,0,0,0
Zr,0,0,0,0,0,21.053,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,296.237,0,0,0,6.083,0,0,0
Zr+Hf,0,0,0,0,0,217.712,0,0,0,4.394,0,0,0
Zr,0,0,0,0,0,235.509,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,145.145,0,0,0,8.94,0,0,0
Zr,0,0,0,0,0,167.861,0,0,0,0,0,0,0
Zr,0,0,0,0,0,341.468,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,165.349,0,0,0,5.776,0,0,0
Zr+Hf,0,0,0,0,0,143.916,0,0,0,4.899,0,0,0
Zr,0,0,0,0,0,21.213,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,768.497,0,0,0,30.173,0,0,0
Zr,0,0,0,0,0,51.976,0,0,0,0,0,0,0
Zr,0,0,0,0,0,34.339,0,0,0,0,0,0,0
Zr,0,0,0,0,0,37.111,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,806.075,0,0,0,33.551,0,0,0
Zr,0,0,0,0,0,25.728,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,136.751,0,0,0,6.418,0,0,0
Zr+Hf,0,0,0,0,0,180.058,0,0,0,7.01,0,0,0
Zr+Hf,0,0,0,0,0,538.103,0,0,0,12.998,0,0,0
Zr,0,0,0,0,0,16.689,0,0,0,0,0,0,0
Hf,0,0,0,0,0,0,0,0,0,9.492,0,0,0
Zr,0,0,0,0,0,160.819,0,0,0,0,0,0,0
Zr,0,0,0,0,0,148.11,0,0,0,0,0,0,0
Zr,0,0,0,0,0,16.088,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,690.36,0,0,0,20.693,0,0,0
Zr,0,0,0,0,0,28.852,0,0,0,0,0,0,0
Zr,0,0,0,0,0,91.02,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,509.774,0,0,0,19.103,0,0,0
Zr+Hf,0,0,0,0,0,135.752,0,0,0,7.355,0,0,0
Zr,0,0,0,0,0,62.289,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,469.412,0,0,0,18.796,0,0,0
Zr,0,0,0,0,0,4.545,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,142.401,0,0,0,7.486,0,0,0
Zr,0,0,0,0,0,5.927,0,0,0,0,0,0,0
Zr,0,0,0,0,0,112.527,0,0,0,0,0,0,0
Zr,0,0,0,0,0,38.128,0,0,0,0,0,0,0
Zr,0,0,0,0,0,8.357,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,163.032,0,0,0,8.011,0,0,0
Zr,0,0,0,0,0,93.638,0,0,0,0,0,0,0
Zr,0,0,0,0,0,68.184,0,0,0,0,0,0,0
Zr,0,0,0,0,0,21.22,0,0,0,0,0,0,0
Zr,0,0,0,0,0,5.68,0,0,0,0,0,0,0
Zr,0,0,0,0,0,17.009,0,0,0,0,0,0,0
Zr,0,0,0,0,0,55.157,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,409.097,0,0,0,15.441,0,0,0
Zr+Hf,0,0,0,0,0,481.466,0,0,0,13.284,0,0,0
Zr,0,0,0,0,0,12.168,0,0,0,0,0,0,0
Zr,0,0,0,0,0,23.061,0,0,0,0,0,0,0
Zr,0,0,0,0,0,36.931,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,169.769,0,0,0,5.346,0,0,0
Zr+Hf,0,0,0,0,0,90.024,0,0,0,5.907,0,0,0
Zr,0,0,0,0,0,134.784,0,0,0,0,0,0,0
Zr,0,0,0,0,0,12.49,0,0,0,0,0,0,0
Zr,0,0,0,0,0,24.719,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,287.547,0,0,0,15.316,0,0,0
Zr,0,0,0,0,0,25.28,0,0,0,0,0,0,0
Zr,0,0,0,0,0,160.084,0,0,0,0,0,0,0
Zr,0,0,0,0,0,224.638,0,0,0,0,0,0,0
Zr,0,0,0,0,0,16.086,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,905.237,0,0,0,11.715,0,0,0
Zr,0,0,0,0,0,47.099,0,0,0,0,0,0,0
Zr,0,0,0,0,0,83.057,0,0,0,0,0,0,0
Zr,0,0,0,0,0,74.337,0,0,0,0,0,0,0
Zr,0,0,0,0,0,79.873,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,167.777,0,0,0,5.727,0,0,0
Zr+Hf,0,0,0,0,0,89.273,0,0,0,6.233,0,0,0
Zr,0,0,0,0,0,114.623,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,160.703,0,0,0,6.92,0,0,0
Hf,0,0,0,0,0,0,0,0,0,17.318,0,0,0
Zr+Hf,0,0,0,0,0,841.469,0,0,0,7.526,0,0,0
Zr,0,0,0,0,0,10.849,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,155.092,0,0,0,7.109,0,0,0
Zr,0,0,0,0,0,21.141,0,0,0,0,0,0,0
Zr,0,0,0,0,0,18.044,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,329.714,0,0,0,5.709,0,0,0
Zr+Hf,0,0,0,0,0,97.49,0,0,0,5.05,0,0,0
Zr,0,0,0,0,0,6.421,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,217.662,0,0,0,8.977,0,0,0
Zr,0,0,0,0,0,53.097,0,0,0,0,0,0,0
Zr,0,0,0,0,0,65.652,0,0,0,0,0,0,0
Zr,0,0,0,0,0,7.65,0,0,0,0,0,0,0
Zr,0,0,0,0,0,64.774,0,0,0,0,0,0,0
Zr,0,0,0,0,0,23.473,0,0,0,0,0,0,0
Zr,0,0,0,0,0,4.686,0,0,0,0,0,0,0
Zr,0,0,0,0,0,14.803,0,0,0,0,0,0,0
Zr,0,0,0,0,0,15.492,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,318.013,0,0,0,8.825,0,0,0
Zr+Hf,0,0,0,0,0,383.009,0,0,0,6.403,0,0,0
Zr+Hf,0,0,0,0,0,293.124,0,0,0,6.344,0,0,0
Zr,0,0,0,0,0,8.845,0,0,0,0,0,0,0
Zr,0,0,0,0,0,15.901,0,0,0,0,0,0,0
Zr,0,0,0,0,0,102.057,0,0,0,0,0,0,0
Zr,0,0,0,0,0,51.98,0,0,0,0,0,0,0
Zr,0,0,0,0,0,20.781,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,197.966,0,0,0,9.637,0,0,0
Zr,0,0,0,0,0,14.099,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,166.561,0,0,0,7.429,0,0,0
Zr+Hf,0,0,0,0,0,129.548,0,0,0,4.838,0,0,0
Zr+Hf,0,0,0,0,0,245.197,0,0,0,6.637,0,0,0
Zr+Hf,0,0,0,0,0,121.317,0,0,0,4.159,0,0,0
Zr,0,0,0,0,0,96.794,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,288.242,0,0,0,8.629,0,0,0
Zr+Hf,0,0,0,0,0,335.399,0,0,0,6.706,0,0,0
Zr+Hf,0,0,0,0,0,194.497,0,0,0,7.631,0,0,0
Zr+Hf,0,0,0,0,0,254.274,0,0,0,10.005,0,0,0
Zr+Hf,0,0,0,0,0,421.721,0,0,0,8.259,0,0,0
Zr,0,0,0,0,0,19.452,0,0,0,0,0,0,0
Zr,0,0,0,0,0,37.868,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,509.045,0,0,0,25.219,0,0,0
Zr,0,0,0,0,0,7.669,0,0,0,0,0,0,0
Zr,0,0,0,0,0,21.367,0,0,0,0,0,0,0
Zr,0,0,0,0,0,33.055,0,0,0,0,0,0,0
Zr,0,0,0,0,0,15.526,0,0,0,0,0,0,0
Zr,0,0,0,0,0,26.568,0,0,0,0,0,0,0
Zr,0,0,0,0,0,17.895,0,0,0,0,0,0,0
Zr,0,0,0,0,0,5.874,0,0,0,0,0,0,0
Zr,0,0,0,0,0,38.346,0,0,0,0,0,0,0
Zr,0,0,0,0,0,14.532,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,239.224,0,0,0,6.264,0,0,0
Zr+Hf,0,0,0,0,0,835.032,0,0,0,13.175,0,0,0
Zr,0,0,0,0,0,6.739,0,0,0,0,0,0,0
Zr,0,0,0,0,0,36.152,0,0,0,0,0,0,0
Zr,0,0,0,0,0,22.33,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,43.739,0,0,0,4.264,0,0,0
Zr+Hf,0,0,0,0,0,343.43,0,0,0,13.025,0,0,0
Zr,0,0,0,0,0,32.713,0,0,0,0,0,0,0
Zr,0,0,0,0,0,58.758,0,0,0,0,0,0,0
Zr,0,0,0,0,0,7.596,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,153.816,0,0,0,4.444,0,0,0
Zr,0,0,0,0,0,44.898,0,0,0,0,0,0,0
Zr,0,0,0,0,0,68.633,0,0,0,0,0,0,0
Zr,0,0,0,0,0,126.103,0,0,0,0,0,0,0
Zr,0,0,0,0,0,4.705,0,0,0,0,0,0,0
Zr,0,0,0,0,0,20.093,0,0,0,0,0,0,0
Zr,0,0,0,0,0,76.271,0,0,0,0,0,0,0
Zr,0,0,0,0,0,169.637,0,0,0,0,0,0,0
Zr,0,0,0,0,0,109.308,0,0,0,0,0,0,0
Zr,0,0,0,0,0,22.414,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,38.487,0,0,0,5.132,0,0,0
Zr,0,0,0,0,0,75.777,0,0,0,0,0,0,0
Zr,0,0,0,0,0,97.647,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,472.518,0,0,0,5.286,0,0,0
Zr,0,0,0,0,0,18.192,0,0,0,0,0,0,0
Zr,0,0,0,0,0,15.462,0,0,0,0,0,0,0
Zr,0,0,0,0,0,54.024,0,0,0,0,0,0,0
Zr,0,0,0,0,0,8.831,0,0,0,0,0,0,0
Zr,0,0,0,0,0,10.27,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,69.311,0,0,0,4.648,0,0,0
Zr+Hf,0,0,0,0,0,229.976,0,0,0,8.817,0,0,0
Zr+Hf,0,0,0,0,0,79.93,0,0,0,4.458,0,0,0
Zr,0,0,0,0,0,86.268,0,0,0,0,0,0,0
Zr,0,0,0,0,0,29.953,0,0,0,0,0,0,0
Zr,0,0,0,0,0,65.106,0,0,0,0,0,0,0
Zr,0,0,0,0,0,35.692,0,0,0,0,0,0,0
Zr,0,0,0,0,0,12.96,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,383.874,0,0,0,14.125,0,0,0
Zr+Hf,0,0,0,0,0,82.039,0,0,0,4.638,0,0,0
Zr+Hf,0,0,0,0,0,394.145,0,0,0,15.376,0,0,0
Zr+Hf,0,0,0,0,0,354.618,0,0,0,8.715,0,0,0
Zr,0,0,0,0,0,28.434,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,158.572,0,0,0,9.398,0,0,0
Zr,0,0,0,0,0,17.307,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,177.365,0,0,0,4.978,0,0,0
Zr+Hf,0,0,0,0,0,329.663,0,0,0,10.165,0,0,0
Zr,0,0,0,0,0,11.348,0,0,0,0,0,0,0
Zr,0,0,0,0,0,26.566,0,0,0,0,0,0,0
Zr,0,0,0,0,0,13.589,0,0,0,0,0,0,0
Zr,0,0,0,0,0,6.42,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,110.488,0,0,0,4.931,0,0,0
Zr,0,0,0,0,0,55.278,0,0,0,0,0,0,0
Zr,0,0,0,0,0,20.119,0,0,0,0,0,0,0
Zr,0,0,0,0,0,5.097,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,126.338,0,0,0,5.272,0,0,0
Zr+Hf,0,0,0,0,0,427.182,0,0,0,16.587,0,0,0
Zr,0,0,0,0,0,36.731,0,0,0,0,0,0,0
Zr,0,0,0,0,0,13.43,0,0,0,0,0,0,0
Zr,0,0,0,0,0,50.16,0,0,0,0,0,0,0
Zr,0,0,0,0,0,12.514,0,0,0,0,0,0,0
Zr,0,0,0,0,0,162.729,0,0,0,0,0,0,0
Zr,0,0,0,0,0,15.204,0,0,0,0,0,0,0
Zr,0,0,0,0,0,34.048,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,315.656,0,0,0,10.518,0,0,0
Zr,0,0,0,0,0,40.555,0,0,0,0,0,0,0
Zr,0,0,0,0,0,88.686,0,0,0,0,0,0,0
Zr,0,0,0,0,0,141.729,0,0,0,0,0,0,0
Zr,0,0,0,0,0,22.853,0,0,0,0,0,0,0
Zr,0,0,0,0,0,84.073,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,314.32,0,0,0,10.584,0,0,0
Zr,0,0,0,0,0,34.112,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,108.534,0,0,0,6.36,0,0,0
Zr+Hf,0,0,0,0,0,156.193,0,0,0,7.138,0,0,0
Zr+Hf,0,0,0,0,0,280.356,0,0,0,9.086,0,0,0
Zr+Hf,0,0,0,0,0,286.917,0,0,0,8.459,0,0,0
Zr,0,0,0,0,0,24.461,0,0,0,0,0,0,0
Zr,0,0,0,0,0,159.096,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,639.201,0,0,0,24.624,0,0,0
Zr+Hf,0,0,0,0,0,122.884,0,0,0,6.099,0,0,0
Zr,0,0,0,0,0,127.085,0,0,0,0,0,0,0
Zr,0,0,0,0,0,18.192,0,0,0,0,0,0,0
Zr,0,0,0,0,0,58.007,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,315.752,0,0,0,8.463,0,0,0
Zr,0,0,0,0,0,208.452,0,0,0,0,0,0,0
Zr,0,0,0,0,0,71.31,0,0,0,0,0,0,0
Zr,0,0,0,0,0,104.726,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,449.203,0,0,0,9.799,0,0,0
Zr,0,0,0,0,0,17.83,0,0,0,0,0,0,0
Zr,0,0,0,0,0,25.04,0,0,0,0,0,0,0
Zr,0,0,0,0,0,162.711,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,455.807,0,0,0,8.703,0,0,0
Zr+Hf,0,0,0,0,0,570.526,0,0,0,27.708,0,0,0
Zr+Hf,0,0,0,0,0,209.332,0,0,0,5.091,0,0,0
Zr+Hf,0,0,0,0,0,545.411,0,0,0,20.415,0,0,0
Zr,0,0,0,0,0,54.827,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,216.033,0,0,0,13.637,0,0,0
Zr,0,0,0,0,0,19.208,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,389.271,0,0,0,13.785,0,0,0
Zr+Hf,0,0,0,0,0,123.884,0,0,0,4.304,0,0,0
Zr,0,0,0,0,0,138.628,0,0,0,0,0,0,0
Zr,0,0,0,0,0,11.199,0,0,0,0,0,0,0
Zr,0,0,0,0,0,7.961,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,251.146,0,0,0,11.658,0,0,0
Zr,0,0,0,0,0,199.538,0,0,0,0,0,0,0
Zr,0,0,0,0,0,5.698,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,163.164,0,0,0,4.23,0,0,0
Zr,0,0,0,0,0,80.571,0,0,0,0,0,0,0
Zr,0,0,0,0,0,71.782,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,158.188,0,0,0,6.02,0,0,0
Zr+Hf,0,0,0,0,0,93.854,0,0,0,7.004,0,0,0
Zr,0,0,0,0,0,13.343,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,114.767,0,0,0,4.322,0,0,0
Zr,0,0,0,0,0,46.562,0,0,0,0,0,0,0
Zr,0,0,0,0,0,85.364,0,0,0,0,0,0,0
Zr,0,0,0,0,0,73.679,0,0,0,0,0,0,0
Zr,0,0,0,0,0,11.245,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,197.574,0,0,0,8.825,0,0,0
Zr,0,0,0,0,0,25.046,0,0,0,0,0,0,0
Zr,0,0,0,0,0,43.559,0,0,0,0,0,0,0
Zr,0,0,0,0,0,15.531,0,0,0,0,0,0,0
Zr,0,0,0,0,0,66.438,0,0,0,0,0,0,0
Zr,0,0,0,0,0,55.239,0,0,0,0,0,0,0
Zr,0,0,0,0,0,83.128,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,148.275,0,0,0,5.183,0,0,0
Zr,0,0,0,0,0,4.705,0,0,0,0,0,0,0
Zr,0,0,0,0,0,7.465,0,0,0,0,0,0,0
Zr,0,0,0,0,0,4.538,0,0,0,0,0,0,0
Zr,0,0,0,0,0,8.815,0,0,0,0,0,0,0
Zr,0,0,0,0,0,53.558,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,356.93,0,0,0,15.409,0,0,0
Zr+Hf,0,0,0,0,0,82.353,0,0,0,4.103,0,0,0
Zr,0,0,0,0,0,7.869,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,379.755,0,0,0,10.939,0,0,0
Zr,0,0,0,0,0,10.679,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,281.849,0,0,0,5.828,0,0,0
Zr+Hf,0,0,0,0,0,310.332,0,0,0,13.044,0,0,0
Zr,0,0,0,0,0,371.468,0,0,0,0,0,0,0
Zr,0,0,0,0,0,128.675,0,0,0,0,0,0,0
Zr,0,0,0,0,0,44.809,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,132.731,0,0,0,7.566,0,0,0
Zr,0,0,0,0,0,33.283,0,0,0,0,0,0,0
Zr,0,0,0,0,0,43.344,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,235.366,0,0,0,5.532,0,0,0
Zr,0,0,0,0,0,116.307,0,0,0,0,0,0,0
Zr,0,0,0,0,0,19.823,0,0,0,0,0,0,0
Zr,0,0,0,0,0,28.488,0,0,0,0,0,0,0
Zr,0,0,0,0,0,44.612,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,204.994,0,0,0,7.279,0,0,0
Zr+Hf,0,0,0,0,0,50.436,0,0,0,4.662,0,0,0
Zr,0,0,0,0,0,42.601,0,0,0,0,0,0,0
Zr,0,0,0,0,0,37.25,0,0,0,0,0,0,0
Zr,0,0,0,0,0,22.906,0,0,0,0,0,0,0
Zr,0,0,0,0,0,43.337,0,0,0,0,0,0,0
Zr,0,0,0,0,0,23.605,0,0,0,0,0,0,0
Zr,0,0,0,0,0,49.164,0,0,0,0,0,0,0
Zr,0,0,0,0,0,61.809,0,0,0,0,0,0,0
Zr,0,0,0,0,0,83.728,0,0,0,0,0,0,0
Zr,0,0,0,0,0,71.605,0,0,0,0,0,0,0
Zr,0,0,0,0,0,7.956,0,0,0,0,0,0,0
Zr,0,0,0,0,0,202.342,0,0,0,0,0,0,0
Zr,0,0,0,0,0,106.155,0,0,0,0,0,0,0
Zr,0,0,0,0,0,59.508,0,0,0,0,0,0,0
Zr,0,0,0,0,0,28.705,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,170.057,0,0,0,6.017,0,0,0
Zr,0,0,0,0,0,8.596,0,0,0,0,0,0,0
Zr,0,0,0,0,0,109.517,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,588.501,0,0,0,16.037,0,0,0
Zr+Hf,0,0,0,0,0,363.053,0,0,0,12.973,0,0,0
Zr,0,0,0,0,0,30.961,0,0,0,0,0,0,0
Zr,0,0,0,0,0,5.852,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,306.357,0,0,0,9.1,0,0,0
Zr,0,0,0,0,0,29.828,0,0,0,0,0,0,0
Zr,0,0,0,0,0,10.788,0,0,0,0,0,0,0
Zr,0,0,0,0,0,43.084,0,0,0,0,0,0,0
Zr,0,0,0,0,0,12.378,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,69.843,0,0,0,5.454,0,0,0
Zr+Hf,0,0,0,0,0,172.811,0,0,0,11.695,0,0,0
Zr+Hf,0,0,0,0,0,1084.617,0,0,0,38.331,0,0,0
Zr,0,0,0,0,0,39.551,0,0,0,0,0,0,0
Zr,0,0,0,0,0,54.278,0,0,0,0,0,0,0
Zr,0,0,0,0,0,31.612,0,0,0,0,0,0,0
Zr,0,0,0,0,0,83.618,0,0,0,0,0,0,0
Zr,0,0,0,0,0,25.418,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,297.442,0,0,0,23.387,0,0,0
Zr,0,0,0,0,0,38.876,0,0,0,0,0,0,0
Zr,0,0,0,0,0,205.052,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,404.121,0,0,0,11.455,0,0,0
Zr,0,0,0,0,0,105.541,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,208.785,0,0,0,6.364,0,0,0
Zr,0,0,0,0,0,62.486,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,339.161,0,0,0,4.959,0,0,0
Zr+Hf,0,0,0,0,0,169.109,0,0,0,8.206,0,0,0
Zr,0,0,0,0,0,11.827,0,0,0,0,0,0,0
Zr,0,0,0,0,0,101.819,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,1222.072,0,0,0,28.457,0,0,0
